Title,groupurl,category,pay_labels
おしり筋肉痛 めっちゃまわるよ運動した後だし,劇団名大人の麦茶,https://kan-geki.com/streaming/play/1833,"カテゴリーファンタジー,ドラマ,",有料
夜叉姫,劇団名幻ノ國,https://kan-geki.com/streaming/play/1834,"カテゴリーファンタジー,アート,不条理・アングラ,",有料
僕はそれを、青と呼ぼう。２０２０　翡翠チーム,劇団名E-StageTopia,https://kan-geki.com/streaming/play/1836,"カテゴリーミステリー・サスペンス,",有料
僕はそれを、青と呼ぼう。２０２０　瑠璃チーム,劇団名E-StageTopia,https://kan-geki.com/streaming/play/1837,"カテゴリーミステリー・サスペンス,",有料
MOON,劇団名西瓜糖,https://kan-geki.com/streaming/play/1839,"カテゴリードラマ,コメディ,",有料
詩×劇　フクシマの屈折率,劇団名遊戯空間,https://kan-geki.com/streaming/play/1840,"カテゴリードラマ,アート,ダンス・舞踏・パフォーマンス,",有料
SHORT GUN ５st SHOT A公演,劇団名劇団東京ハイビーム,https://kan-geki.com/streaming/play/1841,"カテゴリーコメディ,",有料
SHORT GUN 5th SHOT B公演,劇団名劇団東京ハイビーム,https://kan-geki.com/streaming/play/1842,"カテゴリーコメディ,",有料
たびするはたけ第6の蒔き「びーびーきゅー。」,劇団名fatrripm,https://kan-geki.com/streaming/play/1843,"カテゴリーアート,",有料
コメディーNo.1,劇団名劇団ネコ脱出,https://kan-geki.com/streaming/play/1845,"カテゴリーコメディ,",有料
Meteor Soda,劇団名E-StageTopia,https://kan-geki.com/streaming/play/1846,"カテゴリーファンタジー,",有料
今はやることじゃない,劇団名箱庭円舞曲,https://kan-geki.com/streaming/play/1847,"カテゴリードラマ,コメディ,アート,",有料
かげきはたちのいるところ(ドラマ版③)第4話「僕はシンパじゃない」,劇団名アガリスクエンターテイメント,https://kan-geki.com/streaming/play/1848,"カテゴリードラマ,コメディ,",有料
ダイヤのモンド,劇団名げんこつ団,https://kan-geki.com/streaming/play/1850,"カテゴリードラマ,コメディ,不条理・アングラ,",有料
GHETTO/ゲットー　A班,劇団名空間製作社,https://kan-geki.com/streaming/play/1851,"カテゴリーミュージカル,",有料
GHETTO/ゲットー　B班,劇団名空間製作社,https://kan-geki.com/streaming/play/1852,"カテゴリーミュージカル,",有料
Angels In Duality,劇団名ＳＫＹ　ＳＯＡＲＴψＷＩＮＧＳ,https://kan-geki.com/streaming/play/1853,"カテゴリードラマ,ミステリー・サスペンス,",有料
Persona,劇団名Antikame?,https://kan-geki.com/streaming/play/1854,"カテゴリードラマ,恋愛,アート,",有料
微かなひかりに満ちている,劇団名Antikame?,https://kan-geki.com/streaming/play/1855,"カテゴリードラマ,恋愛,アート,",有料
羅生門と蘇民将来昔語り,劇団名朗読でんわ劇場,https://kan-geki.com/streaming/play/1856,"カテゴリードラマ,",有料
かげきはたちのいるところ（ドラマ版④）第5話「迂闊な総括」,劇団名アガリスクエンターテイメント,https://kan-geki.com/streaming/play/1857,"カテゴリードラマ,コメディ,",有料
ニンゲン畜生奇譚,劇団名グンジョーブタイ,https://kan-geki.com/streaming/play/1858,"カテゴリードラマ,",有料
Kiss of Sniper season 1,劇団名劇団ジュエリー・ビーンズ,https://kan-geki.com/streaming/play/1861,"カテゴリーアクション,ドラマ,",有料
second you sleep2019（翠）,劇団名ENG,https://kan-geki.com/streaming/play/1862,"カテゴリーアクション,ドラマ,時代劇（歴史劇）,",有料
second you sleep2019（碧）,劇団名ENG,https://kan-geki.com/streaming/play/1863,"カテゴリーアクション,ドラマ,恋愛,",有料
ラストスマイル2019（空）,劇団名ENG,https://kan-geki.com/streaming/play/1864,"カテゴリーSF,ファンタジー,アクション,",有料
ラストスマイル2019（宙）,劇団名ENG,https://kan-geki.com/streaming/play/1865,"カテゴリーSF,ファンタジー,アクション,",有料
探偵なのに,劇団名ENG,https://kan-geki.com/streaming/play/1866,"カテゴリーミステリー・サスペンス,コメディ,",有料
ニンギョヒメ,劇団名ENG,https://kan-geki.com/streaming/play/1867,"カテゴリーファンタジー,恋愛,ダンス・舞踏・パフォーマンス,",有料
ラップ弾き語り演劇「イッポンのマイク（フェルマータ）」,劇団名エリア５１,https://kan-geki.com/streaming/play/1869,"カテゴリードラマ,ミュージカル,不条理・アングラ,",有料
フルオープンハウス,劇団名劇団スズメバチ。,https://kan-geki.com/streaming/play/1870,"カテゴリードラマ,",有料
役者放棄計画〜別れの曲/役者暴走計画〜別れの曲　バージョン603,劇団名イーアイオー,https://kan-geki.com/streaming/play/1873,"カテゴリーその他,",有料
ありふれた断裂と超越（全景映像）,劇団名niue＆co,https://kan-geki.com/streaming/play/1874,"カテゴリーその他,",有料
EASY_A（全景映像）,劇団名niue＆co,https://kan-geki.com/streaming/play/1875,"カテゴリーその他,",有料
EASY_B（全景映像）,劇団名niue＆co,https://kan-geki.com/streaming/play/1876,"カテゴリーその他,",有料
役者放棄計画～別れの曲/役者暴走計画～別れの曲　バージョン602,劇団名イーアイオー,https://kan-geki.com/streaming/play/1878,"カテゴリーその他,",有料
コロナのバカ,劇団名札幌ハムプロジェクト,https://kan-geki.com/streaming/play/1879,"カテゴリードラマ,コメディ,",有料
記憶する身体,劇団名健忘団TeamAmnesia,https://kan-geki.com/streaming/play/1880,"カテゴリーダンス・舞踏・パフォーマンス,",有料
Calling,劇団名天辺塔,https://kan-geki.com/streaming/play/1881,"カテゴリードラマ,",有料
かげきはたちのいるところ（ドラマ版⑤）第9話「真の革命戦士」			,劇団名アガリスクエンターテイメント,https://kan-geki.com/streaming/play/1882,"カテゴリードラマ,コメディ,",有料
気分はハイビーム！A公演,劇団名劇団東京ハイビーム,https://kan-geki.com/streaming/play/1883,"カテゴリーコメディ,",有料
気分はハイビーム！B公演,劇団名劇団東京ハイビーム,https://kan-geki.com/streaming/play/1884,"カテゴリーコメディ,",有料
気分はハイビーム！C公演,劇団名劇団東京ハイビーム,https://kan-geki.com/streaming/play/1885,"カテゴリーコメディ,",有料
気分はハイビーム！D公演,劇団名劇団東京ハイビーム,https://kan-geki.com/streaming/play/1886,"カテゴリーコメディ,",有料
吉良きらきら,劇団名KASSAY,https://kan-geki.com/streaming/play/1887,"カテゴリー時代劇（歴史劇）,",有料
コロナ禍演劇製作ドキュメント「舞台をとめるな！」,劇団名ステージ＆アーツブレインズカンパニー,https://kan-geki.com/streaming/play/1888,"カテゴリードラマ,その他,",有料
ジュンサイ,劇団名演劇ユニット貴楽屋,https://kan-geki.com/streaming/play/1889,"カテゴリーコメディ,",有料
HAJIME,劇団名HumanMarket,https://kan-geki.com/streaming/play/1891,"カテゴリーコメディ,",有料
Family～shot bar bebop～,劇団名HumanMarket,https://kan-geki.com/streaming/play/1892,"カテゴリーコメディ,",有料
吾輩はウツである,劇団名劇団朋友,https://kan-geki.com/streaming/play/1899,"カテゴリーファンタジー,ドラマ,その他,",有料
Kiss of Sniper season 2,劇団名劇団ジュエリー・ビーンズ,https://kan-geki.com/streaming/play/1900,"カテゴリーアクション,ドラマ,",有料
第23回公演「魔族会議」,劇団名たすいち,https://kan-geki.com/streaming/play/1901,"カテゴリーファンタジー,コメディ,",有料
両面宿儺,劇団名でこなる座,https://kan-geki.com/streaming/play/1902,"カテゴリーダンス・舞踏・パフォーマンス,ノンバーバル,",有料
阿吽−ハムレット奇譚−,劇団名アナ子企画,https://kan-geki.com/streaming/play/1903,"カテゴリードラマ,",有料
第6回公演 レバア,劇団名西瓜糖,https://kan-geki.com/streaming/play/1905,"カテゴリードラマ,",有料
飛び降りたらトランポリン,劇団名株式会社オフィスインベーダー,https://kan-geki.com/streaming/play/1906,"カテゴリーファンタジー,時代劇（歴史劇）,",有料
習作・チェーホフのかもめ,劇団名バングラ,https://kan-geki.com/streaming/play/1907,"カテゴリードラマ,",有料
かげきはたちのいるところ（ドラマ版⑥）第10話「恋と革命」,劇団名アガリスクエンターテイメント,https://kan-geki.com/streaming/play/1908,"カテゴリードラマ,コメディ,",有料
リトル・バイ・リトル,劇団名大山鎬則企画,https://kan-geki.com/streaming/play/1909,"カテゴリーファンタジー,ドラマ,不条理・アングラ,",有料
(全景映像) タイム　ゴー　ラウンド！？,劇団名星くずmogmog,https://kan-geki.com/streaming/play/1910,"カテゴリーファンタジー,ドラマ,コメディ,",有料
night way,劇団名遊劇舞台二月病,https://kan-geki.com/streaming/play/1912,"カテゴリードラマ,",有料
素浪人ワルツ,劇団名株式会社リコモーション,https://kan-geki.com/streaming/play/1914,"カテゴリーダンス・舞踏・パフォーマンス,",有料
おしり筋肉痛～めっちゃまわるよ運動したあとだし～(初演),劇団名大人の麦茶,https://kan-geki.com/streaming/play/1915,"カテゴリーファンタジー,ドラマ,",有料
夜から夜まで,劇団名劇団競泳水着,https://kan-geki.com/streaming/play/1916,"カテゴリードラマ,コメディ,恋愛,",有料
室生犀星「汽車で逢った女」,劇団名林英世ひとり語り,https://kan-geki.com/streaming/play/1917,"カテゴリー一人芝居,",有料
2019年度研修プログラム修了公演『オドラデク』,劇団名劇団山の手事情社,https://kan-geki.com/streaming/play/1918,"カテゴリードラマ,アート,ダンス・舞踏・パフォーマンス,",有料
最終電車極楽橋往,劇団名MEHEM,https://kan-geki.com/streaming/play/1919,"カテゴリーファンタジー,ドラマ,",有料
すべての朝帰りがいつか報われますように,劇団名マチルダアパルトマン,https://kan-geki.com/streaming/play/1921,"カテゴリードラマ,",有料
（全景映像）明日晴れるといいな,劇団名劇団すらんばー,https://kan-geki.com/streaming/play/1922,"カテゴリードラマ,",有料
色街の蝶,劇団名劇団ジュエリー・ビーンズ,https://kan-geki.com/streaming/play/1923,"カテゴリーファンタジー,ドラマ,時代劇（歴史劇）,",有料
朗読劇『幸せの香り』,劇団名チームエヌズ,https://kan-geki.com/streaming/play/1925,"カテゴリードラマ,ミステリー・サスペンス,恋愛,",有料
神の左手：coda,劇団名キコ/qui-co.,https://kan-geki.com/streaming/play/1927,"カテゴリードラマ,ミステリー・サスペンス,恋愛,",有料
「Water」（3rd station）,劇団名キコ/qui-co.,https://kan-geki.com/streaming/play/1928,"カテゴリーファンタジー,ドラマ,コメディ,",有料
これでおわりではない～2020version～,劇団名アンティークス,https://kan-geki.com/streaming/play/1931,"カテゴリーファンタジー,ドラマ,",有料
現代日本演劇のルーツⅧ『忠臣蔵・破　エートス／死』,劇団名エイチエムピー・シアターカンパニー,https://kan-geki.com/streaming/play/1932,"カテゴリードラマ,時代劇（歴史劇）,アート,",有料
現代日本演劇のルーツⅨ『忠臣蔵・急　ポリティクス／首』,劇団名エイチエムピー・シアターカンパニー,https://kan-geki.com/streaming/play/1933,"カテゴリードラマ,時代劇（歴史劇）,アート,",有料
